idi,idj,farmi,farmj,bmai,bmaj,dij1,dij2,dij3,dij4,dij5,dij6,dij7,dij8,dij9,dij10,dij11,dij12,dij13,dij14,fbi,fbj,farmij,bma1
2,7,413,403,3B,3B,6503.688,275.3356,258.78287,244.80171,6504.0596,6540.5557,8846.0176,19627.795,33512.559,6118.4292,5666.3389,5451.0313,5352.9883,6528.9521,5-413,5-403,413403,
2,5,413,408,3B,3B,5704.8159,207.67574,199.34384,198.41183,5705.2393,5746.7441,8305.8525,21675.932,37202.641,5120.0332,4621.0225,4483.541,4520.083,5690.6968,5-413,5-408,413408,
2,2,413,413,3B,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-413,5-413,413413,
2,4,413,491,3B,3B,3817.6108,153.75284,146.88638,145.22694,3817.8882,3845.0286,5532.9619,14667.175,26909.609,3830.9304,3658.3867,3553.3083,3521.7449,3807.5981,5-413,5-491,413491,
2,47,413,186,3B,3C,44237.461,1791.2948,1765.0333,1736.4922,44244.711,44921.383,63983.797,165761.61,300927.5,145350.16,144526.95,145093.63,145470.05,44172.898,5-413,6-186,413186,
2,46,413,206,3B,3C,43329.879,1763.6938,1721.9714,1684.1559,43335.434,43859.641,61841.441,158632.8,287197.47,137995.98,137920.23,138605.52,139635.02,43280.27,5-413,6-206,413206,
4,25,491,168,3B,1,41010.531,1658.3514,1610.8466,1566.111,41014.867,41426.945,56278.629,143337.38,259038.2,106463.65,104972.34,104943.24,105038.96,40974.223,5-491,1-168,491168,
4,39,491,179,3B,1,57074.488,2284.2744,2206.1738,2118.1526,57090.098,58187.063,87757.125,220767.06,397301.72,137825.3,136082.2,136493.94,135169.83,57018.605,5-491,1-179,491179,
4,45,491,215,3B,1,54774.492,2226.9229,2191.3831,2153.0938,54786.938,55913.586,77287.414,187648.66,335589.97,165483.39,164261.22,165192.59,166182.86,54732.176,5-491,1-215,491215,
4,40,491,222,3B,1,58066.254,2314.6938,2220.53,2137.0984,58083.406,59311.406,86682.336,219035.58,396148.03,137392.52,135190.06,135926.27,135485.09,58050.043,5-491,1-222,491222,
4,41,491,228,3B,1,58810.523,2368.8254,2271.8269,2176.6003,58827.672,60068.785,85737.359,216746.45,391938.34,140105.55,137703.25,138069.7,137141.52,58798.527,5-491,1-228,491228,
4,49,491,251,3B,1,60145.941,2444.3357,2372.6782,2300.7495,60161.633,61266.359,85532.18,213227.42,384230.66,144873.77,143396.33,144524.72,143496.5,60139.633,5-491,1-251,491251,
4,38,491,320,3B,1,55280.906,2184.1543,2104.7864,2033.6855,55297.285,56481.965,87910.219,232342.67,419603.84,131815.33,130124.11,131066.45,130843.78,55204.527,5-491,1-320,491320,
4,57,491,342,3B,1,70790.656,2787.0339,2714.8137,2622.2834,70801.344,71796.523,97344.797,235516.39,422607.69,151616.67,150317.69,151680.27,151106.5,70786.492,5-491,1-342,491342,
4,52,491,370,3B,1,64267.723,2565.5193,2496.1357,2429.1494,64283.535,65397.777,89104.117,220524.03,396896.69,147300.05,145994.56,147451.33,147342,64209.723,5-491,1-370,491370,
4,48,491,377,3B,1,59435.391,2354.2495,2282.6633,2215.2209,59451.016,60546.984,88365.078,219590.69,395650.88,140068.69,138621.94,139770.2,139257.47,59403.57,5-491,1-377,491377,
4,43,491,44,3B,1,53179.883,2149.3198,2118.3474,2087.7349,53194.254,54355.156,73947.117,177631.36,316099.34,162683.48,161768.7,163023.27,164474.38,53152.246,5-491,1-44,49144,
4,44,491,45,3B,1,54303.758,2215.4602,2178.8716,2143.5725,54316.902,55504.098,78069.164,190574.17,341274.53,164799.97,163623.58,164700.09,165983.36,54232.289,5-491,1-45,49145,
4,42,491,46,3B,1,54454.367,2241.9229,2196.6294,2154.8103,54486.043,55999.938,80611.789,202098.03,363514.94,166536.64,164985.83,165551.59,165820.02,54412.535,5-491,1-46,49146,
4,58,491,502,3B,1,68471.914,2831.8821,2781.988,2730.4719,68484.328,69595.625,92929.648,227686.8,408974.16,192704.75,190401.84,190839.16,191716.19,68377.188,5-491,1-502,491502,
4,59,491,504,3B,1,69375.344,2836.1067,2780.6162,2733.7869,69387.984,70521.164,94830.438,233551.28,419504.03,192604.7,190337.03,190645.66,191118.33,69365.078,5-491,1-504,491504,
4,33,491,51,3B,1,46870.863,1872.9207,1804.724,1736.0798,46883.125,47787.961,69191.203,191730.83,353331.41,118007.09,115581.46,114506.52,113226.61,46882.656,5-491,1-51,49151,
4,29,491,52,3B,1,46877.395,1963.8934,1899.6038,1820.616,46882.852,47398.703,65850.992,173953.77,317315.75,120353.2,118799.56,118299.88,117010.89,46809.043,5-491,1-52,49152,
4,28,491,53,3B,1,47181.691,1930.1293,1870.1594,1801.8253,47186.883,47679.855,66108.484,174426.47,318197.56,118709.4,116493.98,116093.11,115481.92,47209.188,5-491,1-53,49153,
4,27,491,54,3B,1,46690.984,1905.9592,1850.5853,1788.3857,46696.34,47201.234,65169.93,170469.19,310292.56,117813.14,115797.35,115573.31,115105.29,46643.52,5-491,1-54,49154,
4,26,491,55,3B,1,42143.727,1731.9569,1682.0327,1619.8873,42148.164,42569.621,57747.035,147045.83,265959.28,109314.38,107750.85,107418.89,106893.88,42146.918,5-491,1-55,49155,
4,34,491,57,3B,1,48147.262,1910.3469,1849.7911,1795.4598,48157.918,49125.141,75639.578,221877.36,412540.69,118381.3,116371.47,116702.47,116547.26,48138.309,5-491,1-57,49157,
4,36,491,59,3B,1,51306.594,2010.9252,1940.1499,1874.816,51318.445,52383.25,84908.313,263562.84,495104.97,121811.74,120138.13,121292.74,121673.41,51276.438,5-491,1-59,49159,
4,56,491,84,3B,1,69684.844,2753.4761,2685.1975,2615.9175,69701.336,70881.672,96600.734,235699.09,422731.94,151621.86,150153.11,151592.86,151304.98,69635.445,5-491,1-84,49184,
4,90,491,16,3B,2A,59320.914,2581.9841,2492.3806,2415.1292,59325.258,59720.277,75083.531,170809.48,301591.63,181778.56,179315.36,177279.64,174899.2,59124.859,5-491,2-16,49116,
4,89,491,18,3B,2A,58881.988,2593.3584,2506.6704,2427.9775,58885.797,59247.043,74724.883,169914.98,300123.03,183299,181099.36,179133.34,176718.17,58700.609,5-491,2-18,49118,
4,87,491,20,3B,2A,59317.664,2628.6736,2538.6567,2445.3975,59321.012,59641.301,74721.383,169948.48,300255.66,183702.78,181484.19,179387.94,176599.36,59132.105,5-491,2-20,49120,
4,86,491,22,3B,2A,58320.129,2595.8186,2512.0845,2428.9702,58324.391,58717.555,74052.023,169075.81,298781.53,183303.34,181362.33,179337.83,176773.64,58149.43,5-491,2-22,49122,
4,83,491,25,3B,2A,57715.074,2575.1111,2494.0513,2421.832,57720.582,58222.82,74792.211,173429.47,307240.72,182099.08,179956.5,178147.63,176106.48,57473.93,5-491,2-25,49125,
4,85,491,26,3B,2A,56931.156,2544.5986,2463.3354,2389.8818,56935.648,57357.801,72365.453,163786.27,288694.66,181554.67,179917.06,178048.02,175740.13,56725.406,5-491,2-26,49126,
4,82,491,27,3B,2A,57499.375,2510.5557,2432.0923,2358.6687,57505.25,58039.066,74551.242,171800.41,304164.28,178626.56,176785.08,175035.73,172844.48,57308.406,5-491,2-27,49127,
4,77,491,276,3B,2A,56602.531,2321.3105,2297.5664,2295.4019,56609.891,57311.711,74022.852,175128.45,311796.63,195396.45,195180.08,196051.25,197326.5,56575.816,5-491,2-276,491276,
4,79,491,29,3B,2A,57232.945,2493.8323,2416.7883,2351.6221,57237.363,57657.285,73332.391,166184.64,293206.75,178502.56,176518.66,174777.47,172771.61,56966.957,5-491,2-29,49129,
4,80,491,32,3B,2A,57297.758,2584.771,2498.8762,2422.9822,57302.496,57747.25,73866.078,168106.38,296609.38,183201.03,181374.03,179674.16,177888.73,57102.996,5-491,2-32,49132,
4,96,491,33,3B,2A,60231.777,2674.4558,2578.7734,2494.5081,60237.203,60744.453,80267.578,196669.28,353466.75,186718.56,183869.97,182072.06,180419.05,60051.023,5-491,2-33,49133,
4,95,491,34,3B,2A,59686.777,2663.0588,2570.6687,2483.708,59692.023,60182.723,79008.008,191552.86,343383.72,185849.73,183548.56,181810.61,180116.42,59526.793,5-491,2-34,49134,
4,76,491,37,3B,2A,57895.488,2360.9387,2342.0725,2328.1304,57903.875,58697.422,76868.953,185335.61,331697.22,199972.02,198765.31,198377.42,197633.55,57868.277,5-491,2-37,49137,
4,15,491,172,3B,2B,11431.165,534.86847,494.4313,458.21475,11431.44,11458.555,13554.391,31248.896,56414.703,11957.591,11046.69,10412.522,9767.7051,11436.832,5-491,3-172,491172,
4,20,491,2,3B,2B,17982.076,794.48981,732.52527,680.0517,17982.512,18025.426,21154.467,47159.695,84497.859,17044.283,15623.726,14657.472,13857.497,17915.648,5-491,3-2,4912,
4,18,491,282,3B,2B,14231.598,649.26306,596.09161,545.34064,14231.923,14263.938,16759.508,38070.219,68495.813,14062.759,13001.426,12130.622,11323.281,14226.343,5-491,3-282A,491282,
4,16,491,300,3B,2B,12783.305,593.80951,549.28314,503.83127,12783.673,12819.925,15544.328,36676.129,66443.195,12966.958,12010.145,11354.27,10691.091,12809.563,5-491,3-300,491300,
4,11,491,316,3B,2B,7643.0664,315.98865,310.7085,307.26443,7643.6245,7697.4248,10289.439,24930.539,44710.09,7783.9458,7332.2295,7238.0059,7273.8086,7597.9805,5-491,3-316,491316,
4,19,491,349,3B,2B,17924.531,813.37415,745.77814,685.78601,17924.916,17962.744,20833.234,45528.035,81190.469,17183.887,15838.736,14775.001,13903.053,17767.025,5-491,3-349,491349,
4,21,491,350,3B,2B,18202.797,801.3515,738.88159,688.6947,18203.561,18276.768,21917.082,49939.332,89943.094,17355.543,15868.887,14838.189,14088.96,18157.041,5-491,3-350,491350,
4,14,491,503,3B,2B,12092.583,554.49884,515.99939,484.91708,12093.42,12172.713,14994.924,36264.316,65869.555,12481.711,11589.142,11036.909,10545.474,12044.215,5-491,3-503,491503,
4,72,491,378,3B,3A,56580.953,2355.8708,2288.1975,2216.4292,56585.105,56985.008,70352.148,159633.63,276567.56,160137.34,158631.84,157544.86,156759.14,56504.266,5-491,4-378,491378,
4,70,491,400,3B,3A,59845.477,2572.542,2514.9209,2460.47,59847.586,60052.578,72669.188,164893.19,287228.69,185313,183842.84,182910.27,181568.27,59854.223,5-491,4-400,491400,
4,67,491,404,3B,3A,65277.613,3092.238,3036.1653,2984.7642,65279.078,65422.633,75251.664,160688.22,280781.91,208126.5,206910.75,206225.39,205767.78,65334.121,5-491,4-404,491404,
4,68,491,412,3B,3A,64520.285,2869.5669,2809.0642,2752.3267,64521.965,64686.18,75661.797,165635.38,286863.34,198384.27,196754.59,195822.66,194952.33,64549.961,5-491,4-412,491412,
4,71,491,496,3B,3A,57495.504,2447.4536,2391.5623,2338.4824,57497.258,57669.199,68869.219,152293.28,262115.83,177146.13,175785.16,174811.69,173437.16,57450.133,5-491,4-496,491496,
4,66,491,501,3B,3A,65584.453,3195.9116,3128.9192,3062.3474,65586.039,65741.453,76291.695,163390.03,283024.56,221456.97,219998.19,219094.61,218508.88,65592.031,5-491,4-501,491501,
4,69,491,507,3B,3A,62262.176,2736.8752,2680.4229,2624.6489,62263.652,62408.309,72335.547,156201.19,269800.59,192748.13,191427.7,190588.69,189721.95,62231.359,5-491,4-507,491507,
4,9,491,202,3B,3B,5184.1167,211.60544,202.64723,183.20393,5184.5264,5224.4385,7423.2329,19325.563,35139.613,5164.7749,4940.1631,4752.2607,4290.9077,5089.3408,5-491,5-202,491202,
4,8,491,292,3B,3B,4467.6616,174.81406,164.24152,154.48651,4468.166,4516.3154,6792.7852,20190.777,36436.246,4207.4155,3980.3738,3812.7695,3600.0549,4348.0601,5-491,5-292,491292,
4,6,491,3,3B,3B,3942.937,185.34241,176.36943,167.30026,3943.2068,3969.4854,5516.542,15938.718,29800.203,4109.5317,3839.9231,3780.325,3773.0847,3838.3198,5-491,5-3,4913,
4,10,491,303,3B,3B,5118.2969,240.80272,222.34384,201.66896,5118.4331,5131.8262,6048.6885,12510.69,21827.865,4511.7549,4054.7563,3840.9556,3709.9707,5069.3975,5-491,5-303,491303,
4,7,491,403,3B,3B,2686.0769,148.54648,127.61214,107.05045,2686.1946,2697.7769,3551.4495,9306.4316,17161.932,2613.8394,2385.1982,2098.7397,1938.1469,2721.3542,5-491,5-403,491403,
4,5,491,408,3B,3B,1887.2048,60.090702,53.645451,51.468983,1887.351,1901.7157,2818.9258,9301.7695,18000.357,1340.8301,1033.1063,920.01227,948.59576,1883.0989,5-491,5-408,491408,
4,4,491,491,3B,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-491,5-491,491491,
4,47,491,186,3B,3C,47981.848,1924.1179,1894.8138,1867.3612,47989.246,48681.191,68369.727,176780.89,321214.72,149215.8,148369.89,149059.75,149834.53,47921.922,5-491,6-186,491186,
4,46,491,206,3B,3C,47074.266,1902.161,1856.9114,1820.5084,47079.969,47619.449,66227.367,169652.06,307484.69,142481.7,142362.08,143137.45,144524.02,47029.293,5-491,6-206,491206,
47,49,186,251,3C,1,12810.234,529.36279,504.69305,486.10028,12827.001,13975.599,35299.168,140092.47,275337.13,23247.086,21658.506,21188.252,22261.801,12555.779,6-186,1-251,186251,
47,57,186,342,3C,1,24736.439,1184.1293,1164.0161,1133.4977,24752.443,25728.092,47111.785,162381.44,313714.19,53183.117,51693.082,51312.93,52083.379,24556.434,6-186,1-342,186342,
47,52,186,370,3C,1,16979.84,816.61676,804.7644,785.0625,16995.992,18100.363,38871.109,147389.08,288003.16,34731.789,33898.523,33952.07,35240.914,16780.721,6-186,1-370,186370,
47,48,186,377,3C,1,15444.956,641.99323,617.84772,600.35986,15461.769,16614.881,38132.066,146455.75,286757.38,27781.414,26150.084,25738.789,26829.744,15180.395,6-186,1-377,186377,
47,58,186,502,3C,1,20822.922,963.34467,947.30219,923.69794,20838.869,21808.857,42696.641,154551.86,300080.63,46809.762,45355.629,44936.816,45452.766,20572.416,6-186,1-502,186502,
47,59,186,504,3C,1,21726.355,945.92065,925.70374,907.13245,21742.525,22734.391,44597.422,160416.33,310610.5,44277.344,42948.859,42581.91,43212.445,21560.311,6-186,1-504,186504,
47,56,186,84,3C,1,22885.014,1082.7324,1062.9768,1040.2113,22901.844,23952.783,46367.723,162564.16,313838.44,49969.207,48695.973,48491.438,49645.691,22659.475,6-186,1-84,18684,
47,90,186,16,3C,2A,15035.517,724.28345,697.17133,658.76666,15043.074,15712.997,29281.033,102106.69,197799.64,41027.352,40109.738,39551.563,38691.938,14998.03,6-186,2-16,18616,
47,89,186,18,3C,2A,14410.188,661.52155,638.81378,606.11249,14417.699,15081.681,28922.387,101212.19,196331.08,38274.289,37502.848,37063.148,36460.945,14408.021,6-186,2-18,18618,
47,87,186,20,3C,2A,14265.945,671.82086,645.34204,618.95898,14273.503,14943.06,28918.887,101245.69,196463.69,39321.395,38522.895,38128.523,37874.16,14259.359,6-186,2-20,18620,
47,86,186,22,3C,2A,13371.969,634.69159,615.41937,596.78461,13379.089,14008.461,28249.527,100373.02,194989.55,38255.648,37512,37242,37099.043,13359.564,6-186,2-22,18622,
47,83,186,25,3C,2A,12462.309,620.25848,598.22369,579.0401,12469.172,13073.956,28773.988,104726.66,203448.77,38357.867,37637.73,37264.188,37011.813,12435.427,6-186,2-25,18625,
47,85,186,26,3C,2A,12210.82,635.76642,621.43427,596.56,12218.303,12881.057,26557.268,95083.469,184902.7,40080.207,39015.93,38372.543,37721.195,12184.179,6-186,2-26,18626,
47,82,186,27,3C,2A,11814.792,607.40363,594.65497,566.92761,11821.777,12436.881,28148.021,103097.61,200372.31,37827.348,37598.574,37411.438,36805.469,11752.684,6-186,2-27,18627,
47,77,186,276,3C,2A,9616.3008,469.02042,462.93338,461.42783,9622.9883,10207.429,26466.428,105539.75,207535.8,34614.051,34124.887,33719.398,33130.453,9599.8428,6-186,2-276,186276,
47,79,186,29,3C,2A,11216.538,571.29022,565.12433,553.55939,11224.344,11911.399,27476.242,97481.852,189414.77,37838.004,37430.824,37294.566,37023.895,11294.315,6-186,2-29,18629,
47,80,186,32,3C,2A,10941.226,558.97278,547.29388,531.64673,10947.961,11540.295,26583.885,99403.578,192817.41,35816.82,35580.09,35481.496,35247.578,10904.182,6-186,2-32,18632,
47,96,186,33,3C,2A,13378.173,621.75055,599.72992,564.02087,13385.675,14047.519,32985.387,127275.38,249277.41,38620.797,37347.805,36596.574,35592.625,13354.93,6-186,2-33,18633,
47,95,186,34,3C,2A,12833.174,608.9433,590.6615,554.89148,12840.494,13485.785,31725.82,122158.97,239194.38,37692.5,36999.469,36359.789,35386.438,12830.701,6-186,2-34,18634,
47,76,186,37,3C,2A,10909.259,515.37189,512.84473,501.0029,10916.969,11593.14,29312.529,115746.91,227436.39,37677.422,36959.824,36081.273,34147.578,10892.304,6-186,2-37,18637,
47,72,186,378,3C,3A,21683.6,1164.0748,1150.3451,1134.7314,21691.633,22258.113,34149.621,98448.969,182696.88,83493.406,82899.102,82192.883,81305.297,21712.217,6-186,4-378,186378,
47,70,186,400,3C,3A,26190.461,1367.0658,1360.188,1349.9188,26198.783,26792.66,39854.5,109338.14,201339.53,95440.82,94909.328,94665.492,94180.828,26233.713,6-186,4-400,186400,
47,67,186,404,3C,3A,38579.105,1848.1428,1837.7008,1834.309,38587.262,39164.605,50674.055,117110.41,208447.91,126614.43,126057.2,126010.37,126412.36,38625.676,6-186,4-404,186404,
47,68,186,412,3C,3A,32417.67,1674.2427,1666.8424,1662.7496,32425.75,32996.41,44774.891,111668,201614.83,121674.3,121178.48,120600.52,119640.03,32452.447,6-186,4-412,186412,
47,71,186,496,3C,3A,23591.518,1251.7347,1248.5288,1244.0908,23599.236,24135.219,34866.035,92722.625,169778.36,89514.109,89159.141,88815.961,88340.648,23595.316,6-186,4-496,186496,
47,66,186,501,3C,3A,42020.039,1942.703,1920.423,1902.9366,42028.141,42601.152,55111.965,128729.84,226157.84,132747.91,132021.22,131902.53,132280.91,42046.73,6-186,4-501,186501,
47,69,186,507,3C,3A,29149.033,1546.3718,1541.119,1527.4113,29156.852,29702.6,40864.008,102041.59,184357.13,109122.66,108730.7,108185.46,106790.81,29138.041,6-186,4-507,186507,
47,47,186,186,3C,3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-186,6-186,186186,
46,49,206,251,3C,1,13944.167,575.42175,539.44617,519.34186,13961.083,15176.142,36988.098,144876,284293.84,23258.49,21784.143,21600.326,23870.893,13497.015,6-206,1-251,206251,
46,57,206,342,3C,1,25870.373,1225.322,1195.624,1173.5463,25886.523,26931.635,48800.711,167164.97,322670.91,54274.332,52469.781,51930.422,53825.352,25497.668,6-206,1-342,206342,
46,52,206,370,3C,1,18113.771,857.51703,839.23798,822.26276,18130.074,19301.23,40560.035,152172.61,296959.88,35892.461,34738.305,34703.102,36977.762,17721.955,6-206,1-370,206370,
46,48,206,377,3C,1,16578.889,689.07935,653.06067,634.54517,16595.85,17815.424,39820.992,151239.27,295714.09,27803.67,26355.82,26236.518,28550.154,16121.63,6-206,1-377,206377,
46,58,206,502,3C,1,21956.855,1007.8186,981.94409,966.49548,21972.949,23012.4,44385.566,159335.39,309037.38,47963.293,46179.23,45625.641,47298.141,21513.65,6-206,1-502,206502,
46,59,206,504,3C,1,22860.287,991.4422,961.01068,950.82184,22876.605,23937.936,46286.348,165199.86,319567.22,45481.605,43790.949,43260.801,45070.93,22501.545,6-206,1-504,206504,
46,56,206,84,3C,1,24018.947,1126.8934,1097.6681,1083.0873,24035.926,25156.326,48056.648,167347.69,322795.16,51167.613,49549.742,49211.387,51511.371,23600.711,6-206,1-84,20684,
46,90,206,16,3C,2A,16169.45,755.52155,720.84888,689.75232,16177.983,16924.148,30969.961,106890.21,205989.86,42147.211,40318.43,39732.996,40257.078,16105.024,6-206,2-16,20616,
46,89,206,18,3C,2A,15544.12,725.90704,695.59607,667.65997,15552.608,16292.831,30611.314,105995.71,204521.3,41751.086,40086.195,39562.078,40068.941,15515.015,6-206,2-18,20618,
46,87,206,20,3C,2A,15399.879,698.04987,664.92383,645.48669,15408.412,16154.21,30607.814,106029.22,204653.92,40725.215,39087.945,38627.648,39477.48,15366.354,6-206,2-20,20620,
46,86,206,22,3C,2A,14505.902,665.14288,640.23499,629.15973,14513.998,15219.611,29938.455,105156.55,203179.78,40263.496,38697.973,38320.844,39175.801,14466.559,6-206,2-22,20622,
46,83,206,25,3C,2A,13596.241,648.33331,619.58002,607.4071,13604.081,14285.107,30462.916,109510.2,211638.98,39681.652,38080.668,37673.613,38664.234,13542.421,6-206,2-25,20625,
46,85,206,26,3C,2A,13344.754,664.39001,643.94763,625.92914,13353.212,14092.207,28246.195,99866.992,193092.92,41335.367,39308.223,38644.941,39232.992,13291.173,6-206,2-26,20626,
46,82,206,27,3C,2A,12948.725,640.95239,619.89587,595.31091,12956.687,13648.031,29836.949,107881.13,208562.53,38494.117,37370.102,37137.547,37879.238,12859.678,6-206,2-27,20627,
46,77,206,276,3C,2A,10750.234,501.3764,489.08032,493.33957,10757.896,11418.58,28155.355,110323.28,216194.89,33426.328,32843.762,32925.098,34561.289,10706.837,6-206,2-276,206276,
46,79,206,29,3C,2A,12350.472,578.80048,569.08508,564.5426,12359.253,13122.551,29165.168,102265.38,197604.98,37732.965,36489.93,36401.219,37366.379,12401.31,6-206,2-29,20629,
46,80,206,32,3C,2A,12075.159,588.33105,571.97858,563.45331,12082.87,12751.446,28272.813,104187.1,201007.63,38222.059,37086.293,36951.195,37900.094,12011.176,6-206,2-32,20632,
46,96,206,33,3C,2A,14512.105,655.31067,628.08984,597.25287,14520.582,15258.669,34674.313,132058.91,257865,37553.535,36320.602,36069.383,37098.016,14461.924,6-206,2-33,20633,
46,95,206,34,3C,2A,13967.107,644.19727,620.39978,590.59729,13975.402,14696.937,33414.746,126942.49,247781.97,37056.918,36337.629,36127.645,37125.551,13937.695,6-206,2-34,20634,
46,76,206,37,3C,2A,12043.192,556.07031,547.05652,539.64886,12051.876,12804.291,31001.457,120530.45,236095.48,38723.188,37634.324,36576.188,35792.371,11999.297,6-206,2-37,20637,
46,72,206,378,3C,3A,22341.779,1206.5328,1187.8542,1169.0482,22350.529,22955.596,35374.078,100876.21,186254.86,91052.297,90583.281,89758.031,88020.391,22384.871,6-206,4-378,206378,
46,70,206,400,3C,3A,26848.639,1416.8413,1404.837,1392.2128,26857.668,27489.096,41047.516,111650.73,203897.61,104193.09,103770.63,103408.22,102181.38,26906.367,6-206,4-400,206400,
46,67,206,404,3C,3A,39237.285,1917.1179,1895.6615,1873.1117,39246.141,39860.309,51755.992,119089.23,210981.25,125937.68,125470.2,125036.76,125344.38,39298.328,6-206,4-404,206404,
46,68,206,412,3C,3A,33075.848,1728.5579,1715.9054,1707.6715,33084.629,33692.113,45856.832,113665.97,204172.91,124989.38,124586.74,124300.45,123833.26,33125.102,6-206,4-412,206412,
